,vid_name,frame,x,y,w,h,gender,age,smile,anger,contempt,disgust,fear,happiness,neutral,sadness,surprise
1036,reactionvideo,6432,285,70,229,229,male,38.0,0.313,0.0,0.005,0.0,0.0,0.313,0.68,0.002,0.0
1037,reactionvideo,6432,887,98,198,198,female,33.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1038,reactionvideo,6432,591,471,53,53,male,36.0,0.413,0.0,0.001,0.0,0.0,0.413,0.586,0.0,0.0
1039,reactionvideo,6432,1202,649,42,42,male,27.0,0.264,0.0,0.252,0.0,0.0,0.264,0.483,0.0,0.001
1040,reactionvideo,6456,286,72,228,228,male,38.0,0.943,0.0,0.0,0.0,0.0,0.943,0.056,0.0,0.0
1041,reactionvideo,6456,893,96,197,197,female,33.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1042,reactionvideo,6456,598,468,51,51,male,40.0,0.855,0.0,0.0,0.0,0.0,0.855,0.145,0.0,0.0
1043,reactionvideo,6456,1202,649,41,41,male,27.0,0.163,0.0,0.367,0.0,0.0,0.163,0.467,0.0,0.002
1044,reactionvideo,6480,296,78,217,217,male,34.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1045,reactionvideo,6480,894,99,197,197,female,33.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1046,reactionvideo,6480,602,462,50,50,male,38.0,0.445,0.116,0.0,0.011,0.002,0.445,0.233,0.007,0.185
1047,reactionvideo,6480,1202,649,42,42,male,27.0,0.267,0.0,0.236,0.0,0.0,0.267,0.497,0.0,0.001
1048,reactionvideo,6504,295,80,215,215,male,36.0,0.999,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0.0
1049,reactionvideo,6504,894,103,202,202,female,32.0,0.999,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0.0
1050,reactionvideo,6504,589,472,50,50,male,35.0,0.947,0.0,0.0,0.0,0.0,0.947,0.053,0.0,0.0
1051,reactionvideo,6504,1202,649,42,42,male,27.0,0.267,0.0,0.236,0.0,0.0,0.267,0.497,0.0,0.001
1052,reactionvideo,6528,295,84,212,212,male,34.0,0.999,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0.0
1053,reactionvideo,6528,890,104,200,200,female,31.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1054,reactionvideo,6528,607,470,54,54,male,41.0,0.984,0.0,0.003,0.0,0.0,0.984,0.013,0.0,0.0
1055,reactionvideo,6528,1202,649,41,41,male,27.0,0.198,0.0,0.296,0.0,0.0,0.198,0.504,0.0,0.002
1056,reactionvideo,6552,287,83,213,213,male,36.0,0.999,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0.0
1057,reactionvideo,6552,888,105,202,202,female,30.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1058,reactionvideo,6552,604,476,51,51,male,38.0,0.151,0.017,0.0,0.003,0.011,0.151,0.087,0.009,0.721
1059,reactionvideo,6552,1202,648,42,42,male,27.0,0.326,0.0,0.459,0.0,0.0,0.326,0.214,0.0,0.001
1060,reactionvideo,6576,292,82,215,215,male,35.0,0.999,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0
1061,reactionvideo,6576,888,108,200,200,female,30.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1062,reactionvideo,6576,584,470,53,53,male,33.0,0.009,0.0,0.0,0.0,0.001,0.009,0.606,0.002,0.382
1063,reactionvideo,6576,1202,649,41,41,male,26.0,0.281,0.0,0.34,0.0,0.0,0.281,0.377,0.0,0.002
1064,reactionvideo,6600,295,84,214,214,male,34.0,0.999,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0
1065,reactionvideo,6600,884,105,204,204,female,29.0,0.987,0.0,0.0,0.0,0.0,0.987,0.013,0.0,0.0
1066,reactionvideo,6600,607,460,52,52,male,39.0,0.028,0.001,0.009,0.0,0.0,0.028,0.957,0.001,0.004
1067,reactionvideo,6600,1202,649,41,41,male,27.0,0.264,0.0,0.337,0.0,0.0,0.264,0.397,0.0,0.001
1068,reactionvideo,6624,294,83,213,213,male,36.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1069,reactionvideo,6624,882,106,206,206,female,28.0,0.715,0.0,0.0,0.0,0.0,0.715,0.283,0.0,0.001
1070,reactionvideo,6624,601,468,56,56,male,38.0,0.038,0.016,0.024,0.03,0.0,0.038,0.885,0.006,0.0
1071,reactionvideo,6624,1202,649,41,41,male,27.0,0.259,0.0,0.318,0.0,0.0,0.259,0.422,0.0,0.001
1072,reactionvideo,6648,291,86,214,214,male,34.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1073,reactionvideo,6648,886,107,202,202,female,27.0,0.139,0.0,0.002,0.0,0.0,0.139,0.859,0.0,0.0
1074,reactionvideo,6648,590,470,59,59,male,39.0,0.289,0.001,0.001,0.0,0.0,0.289,0.709,0.0,0.0
1075,reactionvideo,6648,1202,649,42,42,male,27.0,0.299,0.0,0.22,0.0,0.0,0.299,0.479,0.0,0.002
1076,reactionvideo,6672,263,54,219,219,male,36.0,0.999,0.001,0.0,0.0,0.0,0.999,0.0,0.0,0.0
1077,reactionvideo,6672,885,97,199,199,female,31.0,0.89,0.0,0.001,0.0,0.0,0.89,0.109,0.0,0.0
1078,reactionvideo,6672,581,479,64,64,male,38.0,0.998,0.0,0.0,0.0,0.0,0.998,0.0,0.001,0.0
1079,reactionvideo,6672,807,676,46,43,male,30.0,0.548,0.0,0.001,0.0,0.0,0.548,0.452,0.0,0.0
1080,reactionvideo,6672,1202,649,41,41,male,27.0,0.211,0.0,0.333,0.0,0.0,0.211,0.453,0.0,0.002
1081,reactionvideo,6696,208,68,216,216,male,36.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1082,reactionvideo,6696,888,102,195,195,female,33.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1083,reactionvideo,6696,583,480,59,59,male,41.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1084,reactionvideo,6696,807,678,44,41,male,30.0,0.952,0.0,0.0,0.0,0.0,0.952,0.048,0.0,0.0
1085,reactionvideo,6696,1202,648,42,42,male,28.0,0.313,0.0,0.443,0.0,0.0,0.313,0.243,0.0,0.001
1086,reactionvideo,6720,890,108,197,197,female,33.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1087,reactionvideo,6720,126,79,176,176,male,33.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1088,reactionvideo,6720,624,458,62,62,male,54.0,0.978,0.0,0.0,0.0,0.001,0.978,0.0,0.005,0.015
1089,reactionvideo,6720,1202,649,41,41,male,28.0,0.368,0.0,0.282,0.0,0.0,0.368,0.348,0.0,0.001
1090,reactionvideo,6744,898,105,196,196,female,33.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1091,reactionvideo,6744,225,107,154,154,male,33.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1092,reactionvideo,6744,597,497,63,63,male,44.0,0.189,0.002,0.001,0.001,0.0,0.189,0.591,0.215,0.0
1093,reactionvideo,6744,1202,649,41,41,male,28.0,0.282,0.0,0.26,0.0,0.0,0.282,0.457,0.0,0.001
1094,reactionvideo,6768,225,92,204,204,male,33.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1095,reactionvideo,6768,888,103,203,203,female,31.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1096,reactionvideo,6768,592,469,63,63,male,45.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1097,reactionvideo,6768,1201,648,43,43,male,27.0,0.15,0.0,0.32,0.0,0.0,0.15,0.529,0.0,0.001
1098,reactionvideo,6792,185,122,234,234,male,33.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1099,reactionvideo,6792,901,108,199,199,female,32.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1100,reactionvideo,6792,609,460,50,50,male,38.0,0.975,0.0,0.001,0.0,0.0,0.975,0.024,0.0,0.0
1101,reactionvideo,6792,1202,649,42,42,male,28.0,0.128,0.0,0.329,0.0,0.0,0.128,0.542,0.0,0.001
1102,reactionvideo,6816,216,108,242,242,male,33.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1103,reactionvideo,6816,905,102,197,197,female,32.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1104,reactionvideo,6816,610,463,53,53,male,41.0,0.008,0.007,0.001,0.001,0.0,0.008,0.979,0.001,0.005
1105,reactionvideo,6816,1202,649,41,41,male,27.0,0.241,0.0,0.125,0.0,0.0,0.241,0.632,0.0,0.001
1106,reactionvideo,6840,254,100,218,218,male,34.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1107,reactionvideo,6840,900,102,198,198,female,31.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1108,reactionvideo,6840,623,470,55,55,male,39.0,0.104,0.0,0.012,0.0,0.0,0.104,0.874,0.011,0.0
1109,reactionvideo,6840,1201,648,42,42,male,27.0,0.118,0.0,0.203,0.0,0.0,0.118,0.678,0.0,0.0
1110,reactionvideo,6864,262,94,221,221,male,37.0,0.999,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0
1111,reactionvideo,6864,899,100,197,197,female,31.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1112,reactionvideo,6864,596,459,51,51,male,43.0,0.035,0.0,0.012,0.001,0.0,0.035,0.932,0.02,0.001
1113,reactionvideo,6864,1202,648,42,42,male,27.0,0.226,0.0,0.207,0.0,0.0,0.226,0.565,0.0,0.002
1114,reactionvideo,6888,274,86,220,220,male,35.0,0.999,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0
1115,reactionvideo,6888,898,109,192,192,female,34.0,0.983,0.0,0.012,0.0,0.0,0.983,0.004,0.001,0.0
1116,reactionvideo,6888,610,477,56,56,male,37.0,0.16,0.001,0.003,0.001,0.0,0.16,0.807,0.025,0.002
1117,reactionvideo,6888,1202,649,41,41,male,27.0,0.234,0.0,0.126,0.0,0.0,0.234,0.638,0.0,0.001
1118,reactionvideo,6912,274,83,225,225,male,35.0,0.993,0.0,0.001,0.0,0.0,0.993,0.005,0.0,0.0
1119,reactionvideo,6912,893,102,199,199,female,30.0,0.879,0.0,0.001,0.0,0.0,0.879,0.12,0.0,0.0
1120,reactionvideo,6912,607,471,54,54,male,39.0,0.217,0.001,0.006,0.002,0.0,0.217,0.749,0.025,0.0
1121,reactionvideo,6912,1201,648,42,42,male,27.0,0.076,0.0,0.228,0.0,0.0,0.076,0.696,0.0,0.0
1122,reactionvideo,6936,289,85,229,229,male,34.0,0.718,0.0,0.013,0.001,0.0,0.718,0.266,0.001,0.0
1123,reactionvideo,6936,887,104,200,200,female,30.0,0.493,0.0,0.001,0.0,0.0,0.493,0.505,0.0,0.0
1124,reactionvideo,6936,586,459,51,51,male,39.0,0.62,0.0,0.001,0.0,0.0,0.62,0.375,0.004,0.0
1125,reactionvideo,6936,1202,649,41,41,male,29.0,0.245,0.0,0.134,0.0,0.0,0.245,0.618,0.0,0.002
1126,reactionvideo,6960,284,88,227,227,male,34.0,0.832,0.001,0.006,0.001,0.0,0.832,0.159,0.001,0.0
1127,reactionvideo,6960,887,106,199,199,female,29.0,0.277,0.0,0.001,0.0,0.0,0.277,0.722,0.0,0.0
1128,reactionvideo,6960,617,469,51,51,male,38.0,0.002,0.0,0.005,0.0,0.0,0.002,0.912,0.081,0.0
1129,reactionvideo,6960,1202,648,42,42,male,29.0,0.24,0.0,0.286,0.0,0.0,0.24,0.471,0.0,0.002
1130,reactionvideo,6984,284,87,228,228,male,34.0,0.893,0.0,0.013,0.0,0.0,0.893,0.094,0.0,0.0
1131,reactionvideo,6984,885,104,201,201,female,28.0,0.113,0.0,0.0,0.0,0.0,0.113,0.886,0.0,0.0
1132,reactionvideo,6984,599,475,54,54,male,38.0,0.06,0.0,0.006,0.0,0.0,0.06,0.93,0.003,0.0
1133,reactionvideo,6984,1202,649,42,42,male,29.0,0.247,0.0,0.167,0.0,0.0,0.247,0.585,0.0,0.001
1134,reactionvideo,7008,297,92,220,220,male,35.0,0.858,0.0,0.003,0.0,0.0,0.858,0.139,0.0,0.0
1135,reactionvideo,7008,886,105,202,202,female,30.0,0.106,0.0,0.0,0.0,0.0,0.106,0.894,0.0,0.0
1136,reactionvideo,7008,610,464,52,52,male,42.0,0.011,0.0,0.115,0.0,0.0,0.011,0.748,0.125,0.0
1137,reactionvideo,7008,1202,648,42,42,male,29.0,0.276,0.0,0.288,0.0,0.0,0.276,0.433,0.0,0.002
1138,reactionvideo,7032,299,88,225,225,male,34.0,0.827,0.0,0.009,0.0,0.0,0.827,0.163,0.0,0.0
1139,reactionvideo,7032,885,104,201,201,female,29.0,0.083,0.0,0.0,0.0,0.0,0.083,0.916,0.0,0.0
1140,reactionvideo,7032,609,466,52,52,male,35.0,0.062,0.0,0.134,0.001,0.0,0.062,0.768,0.034,0.0
1141,reactionvideo,7032,1202,649,41,41,male,29.0,0.284,0.0,0.154,0.0,0.0,0.284,0.56,0.0,0.001
1142,reactionvideo,7056,299,89,222,222,male,35.0,0.703,0.0,0.006,0.0,0.0,0.703,0.291,0.0,0.0
1143,reactionvideo,7056,883,104,202,202,female,29.0,0.073,0.0,0.0,0.0,0.0,0.073,0.927,0.0,0.0
1144,reactionvideo,7056,601,458,57,57,male,39.0,0.01,0.001,0.005,0.006,0.0,0.01,0.923,0.055,0.0
1145,reactionvideo,7056,1202,649,41,41,male,29.0,0.284,0.0,0.154,0.0,0.0,0.284,0.56,0.0,0.001
1146,reactionvideo,7080,296,90,224,224,male,34.0,0.808,0.0,0.004,0.0,0.0,0.808,0.187,0.0,0.0
1147,reactionvideo,7080,880,103,208,208,female,33.0,0.007,0.0,0.0,0.0,0.0,0.007,0.992,0.001,0.0
1148,reactionvideo,7080,640,466,54,54,male,39.0,0.098,0.0,0.045,0.001,0.0,0.098,0.783,0.072,0.0
1149,reactionvideo,7080,1202,649,41,41,male,27.0,0.352,0.0,0.071,0.0,0.0,0.352,0.575,0.0,0.001
1150,reactionvideo,7104,296,91,227,227,male,34.0,0.714,0.0,0.009,0.0,0.0,0.714,0.276,0.0,0.0
1151,reactionvideo,7104,880,103,207,207,female,30.0,0.002,0.0,0.0,0.0,0.0,0.002,0.997,0.0,0.0
1152,reactionvideo,7104,629,467,59,59,male,37.0,0.268,0.0,0.001,0.0,0.0,0.268,0.73,0.0,0.0
1153,reactionvideo,7104,1202,649,41,41,male,27.0,0.346,0.0,0.068,0.0,0.0,0.346,0.584,0.0,0.001
1154,reactionvideo,7128,301,92,224,224,male,34.0,0.753,0.0,0.007,0.0,0.0,0.753,0.24,0.0,0.0
1155,reactionvideo,7128,882,104,203,203,female,28.0,0.002,0.0,0.0,0.0,0.0,0.002,0.998,0.0,0.0
1156,reactionvideo,7128,611,464,52,52,male,41.0,0.275,0.11,0.003,0.008,0.0,0.275,0.604,0.0,0.001
1157,reactionvideo,7128,1202,649,41,41,male,27.0,0.309,0.0,0.087,0.0,0.0,0.309,0.602,0.0,0.002
1158,reactionvideo,7152,292,91,226,226,male,33.0,0.557,0.0,0.006,0.0,0.0,0.557,0.436,0.001,0.0
1159,reactionvideo,7152,881,104,204,204,female,28.0,0.003,0.0,0.0,0.0,0.0,0.003,0.997,0.0,0.0
1160,reactionvideo,7152,625,456,52,52,male,33.0,0.014,0.0,0.001,0.0,0.0,0.014,0.975,0.001,0.007
1161,reactionvideo,7152,1202,649,40,40,male,27.0,0.235,0.0,0.028,0.0,0.0,0.235,0.737,0.0,0.0
1162,reactionvideo,7176,295,90,229,229,male,34.0,0.75,0.0,0.014,0.0,0.0,0.75,0.235,0.0,0.0
1163,reactionvideo,7176,882,106,203,203,female,29.0,0.009,0.0,0.0,0.0,0.0,0.009,0.991,0.0,0.0
1164,reactionvideo,7176,597,459,54,54,male,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.006,0.682
1165,reactionvideo,7176,1202,649,41,41,male,27.0,0.33,0.0,0.055,0.0,0.0,0.33,0.613,0.0,0.002
1166,reactionvideo,7200,304,94,220,220,male,35.0,0.651,0.0,0.011,0.0,0.0,0.651,0.337,0.0,0.0
1167,reactionvideo,7200,882,107,200,200,female,29.0,0.038,0.0,0.0,0.0,0.0,0.038,0.962,0.0,0.0
1168,reactionvideo,7200,595,460,56,56,male,35.0,0.001,0.001,0.0,0.0,0.0,0.001,0.507,0.004,0.486
1169,reactionvideo,7200,1202,648,42,42,male,27.0,0.223,0.0,0.389,0.0,0.0,0.223,0.387,0.0,0.001
1170,reactionvideo,7224,306,93,214,214,male,35.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1171,reactionvideo,7224,883,106,196,196,female,32.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1172,reactionvideo,7224,594,469,53,53,male,37.0,0.02,0.0,0.005,0.001,0.001,0.02,0.605,0.367,0.0
1173,reactionvideo,7224,1202,649,41,41,male,27.0,0.283,0.0,0.325,0.0,0.0,0.283,0.39,0.0,0.002
1174,reactionvideo,7248,291,122,227,227,male,36.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1175,reactionvideo,7248,883,104,194,194,female,33.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1176,reactionvideo,7248,593,466,58,58,male,34.0,0.002,0.007,0.001,0.003,0.004,0.002,0.16,0.004,0.818
1177,reactionvideo,7248,1202,649,41,41,male,27.0,0.282,0.0,0.326,0.0,0.0,0.282,0.39,0.0,0.002
1178,reactionvideo,7272,301,103,216,216,male,36.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1179,reactionvideo,7272,894,102,200,200,female,33.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1180,reactionvideo,7272,587,468,52,52,male,38.0,0.0,0.0,0.001,0.0,0.0,0.0,0.841,0.156,0.0
1181,reactionvideo,7272,1201,648,42,42,male,27.0,0.161,0.0,0.262,0.0,0.0,0.161,0.577,0.0,0.0
1182,reactionvideo,7296,307,96,216,216,male,35.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1183,reactionvideo,7296,906,100,197,197,female,32.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1184,reactionvideo,7296,589,468,54,54,male,37.0,0.121,0.003,0.01,0.003,0.0,0.121,0.839,0.022,0.001
1185,reactionvideo,7296,1201,648,42,42,male,27.0,0.145,0.0,0.25,0.0,0.0,0.145,0.604,0.0,0.0
1186,reactionvideo,7320,304,96,215,215,male,34.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1187,reactionvideo,7320,896,102,193,193,female,33.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1188,reactionvideo,7320,598,469,54,54,male,38.0,0.623,0.179,0.001,0.018,0.05,0.623,0.032,0.07,0.026
1189,reactionvideo,7320,1202,649,41,41,male,28.0,0.312,0.0,0.182,0.0,0.0,0.312,0.506,0.0,0.0
1190,reactionvideo,7344,306,95,216,216,male,34.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1191,reactionvideo,7344,889,101,196,196,female,31.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1192,reactionvideo,7344,596,458,52,52,male,38.0,0.33,0.0,0.002,0.001,0.0,0.33,0.654,0.01,0.002
1193,reactionvideo,7344,1202,649,42,42,male,28.0,0.369,0.0,0.144,0.0,0.0,0.369,0.487,0.0,0.001
1194,reactionvideo,7368,313,96,218,218,male,34.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1195,reactionvideo,7368,891,105,194,194,female,31.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1196,reactionvideo,7368,602,462,51,51,male,37.0,0.393,0.002,0.018,0.006,0.0,0.393,0.569,0.011,0.0
1197,reactionvideo,7368,1202,649,42,42,male,28.0,0.368,0.0,0.143,0.0,0.0,0.368,0.488,0.0,0.001
1198,reactionvideo,7392,281,93,238,238,male,33.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1199,reactionvideo,7392,888,104,199,199,female,31.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1200,reactionvideo,7392,608,459,54,54,male,38.0,0.98,0.0,0.001,0.0,0.0,0.98,0.019,0.0,0.0
1201,reactionvideo,7392,1202,649,42,42,male,28.0,0.31,0.0,0.24,0.0,0.0,0.31,0.449,0.0,0.0
1202,reactionvideo,7416,287,95,211,211,male,35.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1203,reactionvideo,7416,883,93,192,192,female,29.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1204,reactionvideo,7416,1202,649,42,42,male,28.0,0.35,0.0,0.256,0.0,0.0,0.35,0.392,0.0,0.001
1205,reactionvideo,7440,286,91,220,220,male,35.0,0.999,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0
1206,reactionvideo,7440,878,96,193,193,female,33.0,0.98,0.0,0.003,0.0,0.0,0.98,0.017,0.0,0.0
1207,reactionvideo,7440,1202,649,41,41,male,28.0,0.236,0.0,0.29,0.0,0.0,0.236,0.472,0.0,0.001
1208,reactionvideo,7464,259,120,271,271,male,30.0,0.218,0.001,0.0,0.0,0.0,0.218,0.76,0.017,0.003
1209,reactionvideo,7464,857,138,223,223,female,21.0,0.104,0.0,0.0,0.0,0.0,0.104,0.875,0.004,0.016
1210,reactionvideo,7464,1199,650,45,45,male,28.0,0.291,0.0,0.176,0.0,0.0,0.291,0.532,0.0,0.001
1211,reactionvideo,7488,286,226,212,212,male,36.0,0.232,0.0,0.003,0.0,0.0,0.232,0.76,0.004,0.0
1212,reactionvideo,7488,881,225,188,188,female,32.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1213,reactionvideo,7512,280,214,227,227,male,32.0,0.002,0.0,0.007,0.0,0.0,0.002,0.978,0.012,0.0
1214,reactionvideo,7512,854,224,188,188,female,30.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1215,reactionvideo,7536,286,226,229,229,male,32.0,0.001,0.0,0.001,0.0,0.0,0.001,0.97,0.028,0.0
1216,reactionvideo,7536,827,248,173,173,female,31.0,0.621,0.0,0.011,0.0,0.0,0.621,0.367,0.001,0.0
1217,reactionvideo,7560,246,259,232,232,male,33.0,0.546,0.0,0.003,0.0,0.0,0.546,0.45,0.001,0.0
1218,reactionvideo,7560,873,252,191,191,female,29.0,0.383,0.0,0.013,0.0,0.0,0.383,0.603,0.0,0.0
1219,reactionvideo,7584,198,143,196,196,male,33.0,0.346,0.0,0.003,0.0,0.0,0.346,0.651,0.0,0.0
1220,reactionvideo,7584,799,197,178,178,female,26.0,0.474,0.0,0.0,0.0,0.0,0.474,0.525,0.001,0.0
1221,reactionvideo,7608,231,157,182,182,male,33.0,0.776,0.0,0.004,0.0,0.0,0.776,0.22,0.0,0.0
1222,reactionvideo,7608,764,197,165,165,female,26.0,0.428,0.0,0.0,0.0,0.0,0.428,0.571,0.0,0.001
1223,reactionvideo,7632,231,193,194,194,male,34.0,0.064,0.0,0.001,0.001,0.0,0.064,0.899,0.034,0.001
1224,reactionvideo,7632,812,222,164,164,female,28.0,0.602,0.001,0.001,0.0,0.0,0.602,0.395,0.001,0.0
1225,reactionvideo,7656,197,246,209,209,male,33.0,0.351,0.0,0.018,0.001,0.0,0.351,0.627,0.002,0.0
1226,reactionvideo,7656,802,235,165,165,female,28.0,0.96,0.0,0.0,0.0,0.0,0.96,0.04,0.0,0.0
1227,reactionvideo,7680,195,151,203,203,male,29.0,0.0,0.0,0.021,0.0,0.0,0.0,0.974,0.004,0.0
1228,reactionvideo,7680,796,233,164,164,female,28.0,0.987,0.0,0.0,0.0,0.0,0.987,0.013,0.0,0.0
1229,reactionvideo,7704,239,135,182,182,male,29.0,0.005,0.0,0.002,0.0,0.0,0.005,0.989,0.004,0.0
1230,reactionvideo,7704,783,230,172,172,female,28.0,0.812,0.0,0.0,0.0,0.0,0.812,0.187,0.0,0.0
1231,reactionvideo,7728,244,190,188,188,male,32.0,0.001,0.0,0.004,0.0,0.0,0.001,0.992,0.002,0.0
1232,reactionvideo,7728,827,221,173,173,female,32.0,0.343,0.0,0.004,0.0,0.0,0.343,0.652,0.001,0.0
1233,reactionvideo,7752,236,194,201,201,male,32.0,0.001,0.0,0.0,0.0,0.0,0.001,0.991,0.007,0.0
1234,reactionvideo,7752,794,227,165,165,female,28.0,0.68,0.0,0.001,0.0,0.0,0.68,0.319,0.0,0.001
1235,reactionvideo,7776,235,218,207,207,male,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0
1236,reactionvideo,7776,796,229,162,162,female,28.0,0.523,0.0,0.001,0.0,0.0,0.523,0.474,0.001,0.001
1237,reactionvideo,7800,214,184,202,202,male,33.0,0.172,0.0,0.0,0.0,0.0,0.172,0.828,0.0,0.0
1238,reactionvideo,7800,798,231,163,163,female,30.0,0.423,0.0,0.001,0.0,0.0,0.423,0.574,0.001,0.002
1239,reactionvideo,7824,226,206,206,206,male,35.0,0.787,0.0,0.007,0.0,0.0,0.787,0.205,0.0,0.0
1240,reactionvideo,7824,813,235,160,160,female,33.0,0.999,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0
1241,reactionvideo,7848,245,168,171,171,male,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985,0.015,0.0
1242,reactionvideo,7848,787,226,157,157,female,29.0,0.983,0.0,0.0,0.0,0.0,0.983,0.017,0.0,0.0
1243,reactionvideo,7872,863,227,176,176,female,32.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1244,reactionvideo,7872,245,174,160,160,male,32.0,0.142,0.001,0.011,0.001,0.0,0.142,0.84,0.004,0.0
1245,reactionvideo,7896,203,171,166,166,male,29.0,0.147,0.001,0.006,0.0,0.0,0.147,0.844,0.001,0.0
1246,reactionvideo,7896,786,227,154,154,female,26.0,0.957,0.0,0.0,0.0,0.0,0.957,0.043,0.0,0.0
1247,reactionvideo,7920,876,233,182,182,female,31.0,0.992,0.0,0.0,0.0,0.0,0.992,0.008,0.0,0.0
1248,reactionvideo,7920,234,154,179,179,male,32.0,0.0,0.001,0.001,0.0,0.0,0.0,0.992,0.006,0.0
1249,reactionvideo,7944,237,121,181,181,male,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933,0.001,0.066
1250,reactionvideo,7944,873,225,180,180,female,32.0,0.972,0.0,0.0,0.0,0.0,0.972,0.028,0.0,0.0
1251,reactionvideo,7968,245,146,171,171,male,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0
1252,reactionvideo,7968,780,209,168,168,female,28.0,0.769,0.0,0.0,0.0,0.0,0.769,0.23,0.0,0.0
1253,reactionvideo,7992,237,131,189,189,male,33.0,0.244,0.0,0.024,0.0,0.0,0.244,0.725,0.006,0.0
1254,reactionvideo,7992,786,214,167,167,female,29.0,0.855,0.001,0.001,0.0,0.0,0.855,0.142,0.0,0.0
1255,reactionvideo,8016,234,163,194,194,male,35.0,0.497,0.0,0.005,0.0,0.0,0.497,0.498,0.0,0.0
